UniProtID,GeneName,DrugBank ID,Name,Type,UniProt Name,Transcription regulation,Transmembrane,DNA-binding,Kinase,metaboli,RNA-binding,signal,enzyme,ase,Enzyme,Oncogene,TSG
P68366,TUBA4A,DB05281,S-8184,SmallMoleculeDrug,Tubulin alpha-4A chain,0,0,0,0,0,0,0,0,0,1,0,0
P68366,TUBA4A,DB00541,Vincristine,SmallMoleculeDrug,Tubulin alpha-4A chain,0,0,0,0,0,0,0,0,0,1,0,0
P68366,TUBA4A,DB01179,Podofilox,SmallMoleculeDrug,Tubulin alpha-4A chain,0,0,0,0,0,0,0,0,0,1,0,0
P68366,TUBA4A,DB05147,CYT997,SmallMoleculeDrug,Tubulin alpha-4A chain,0,0,0,0,0,0,0,0,0,1,0,0
P68366,TUBA4A,DB03010,Patupilone,SmallMoleculeDrug,Tubulin alpha-4A chain,0,0,0,0,0,0,0,0,0,1,0,0
P68366,TUBA4A,DB12695,Phenethyl Isothiocyanate,SmallMoleculeDrug,Tubulin alpha-4A chain,0,0,0,0,0,0,0,0,0,1,0,0
P68366,TUBA4A,DB06772,Cabazitaxel,SmallMoleculeDrug,Tubulin alpha-4A chain,0,0,0,0,0,0,0,0,0,1,0,0
Q9H853,TUBA4B,DB05147,CYT997,SmallMoleculeDrug,Putative tubulin-like protein alpha-4B,0,0,0,0,0,0,0,0,0,1,0,0
Q9NY65,TUBA8,DB03010,Patupilone,SmallMoleculeDrug,Tubulin alpha-8 chain,0,0,0,0,0,0,0,0,0,1,0,0
Q9NY65,TUBA8,DB01873,Epothilone D,SmallMoleculeDrug,Tubulin alpha-8 chain,0,0,0,0,0,0,0,0,0,1,0,0
A6NHL2,TUBAL3,,,,,0,0,0,0,0,0,0,0,0,1,0,0
P07437,TUBB,DB01873,Epothilone D,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB12334,Milataxel,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB11731,Depatuxizumab mafodotin,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB06042,ZEN-012,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB00361,Vinorelbine,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB00570,Vinblastine,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB00541,Vincristine,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB05284,CA4P,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB11641,Vinflunine,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB05147,CYT997,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB09130,Copper,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB11638,Artenimol,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB01394,Colchicine,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB03010,Patupilone,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
P07437,TUBB,DB01179,Podofilox,SmallMoleculeDrug,Tubulin beta chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB06042,ZEN-012,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB05147,CYT997,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB01229,Paclitaxel,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB03010,Patupilone,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB12695,Phenethyl Isothiocyanate,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB01873,Epothilone D,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB12334,Milataxel,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB01394,Colchicine,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB01248,Docetaxel,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB00309,Vindesine,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB06772,Cabazitaxel,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9H4B7,TUBB1,DB08871,Eribulin,SmallMoleculeDrug,Tubulin beta-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q13885,TUBB2A,DB12695,Phenethyl Isothiocyanate,SmallMoleculeDrug,Tubulin beta-2A chain,0,0,0,0,0,0,0,0,1,1,0,0
Q13885,TUBB2A,DB05147,CYT997,SmallMoleculeDrug,Tubulin beta-2A chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9BVA1,TUBB2B,DB05147,CYT997,SmallMoleculeDrug,Tubulin beta-2B chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9BVA1,TUBB2B,DB07574,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE",SmallMoleculeDrug,Tubulin beta-2B chain,0,0,0,0,0,0,0,0,1,1,0,0
Q13509,TUBB3,DB06042,ZEN-012,SmallMoleculeDrug,Tubulin beta-3 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q13509,TUBB3,DB01873,Epothilone D,SmallMoleculeDrug,Tubulin beta-3 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q13509,TUBB3,DB12695,Phenethyl Isothiocyanate,SmallMoleculeDrug,Tubulin beta-3 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q13509,TUBB3,DB05147,CYT997,SmallMoleculeDrug,Tubulin beta-3 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q13509,TUBB3,DB04845,Ixabepilone,SmallMoleculeDrug,Tubulin beta-3 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q13509,TUBB3,DB03010,Patupilone,SmallMoleculeDrug,Tubulin beta-3 chain,0,0,0,0,0,0,0,0,1,1,0,0
P04350,TUBB4A,DB11638,Artenimol,SmallMoleculeDrug,Tubulin beta-4A chain,0,0,0,0,0,0,0,0,1,1,0,0
P04350,TUBB4A,DB05147,CYT997,SmallMoleculeDrug,Tubulin beta-4A chain,0,0,0,0,0,0,0,0,1,1,0,0
P04350,TUBB4A,DB06042,ZEN-012,SmallMoleculeDrug,Tubulin beta-4A chain,0,0,0,0,0,0,0,0,1,1,0,0
P04350,TUBB4A,DB01873,Epothilone D,SmallMoleculeDrug,Tubulin beta-4A chain,0,0,0,0,0,0,0,0,1,1,0,0
P04350,TUBB4A,DB03010,Patupilone,SmallMoleculeDrug,Tubulin beta-4A chain,0,0,0,0,0,0,0,0,1,1,0,0
P68371,TUBB4B,DB01873,Epothilone D,SmallMoleculeDrug,Tubulin beta-4B chain,0,0,0,0,0,0,0,0,1,1,0,0
P68371,TUBB4B,DB05147,CYT997,SmallMoleculeDrug,Tubulin beta-4B chain,0,0,0,0,0,0,0,0,1,1,0,0
P68371,TUBB4B,DB12695,Phenethyl Isothiocyanate,SmallMoleculeDrug,Tubulin beta-4B chain,0,0,0,0,0,0,0,0,1,1,0,0
P68371,TUBB4B,DB00643,Mebendazole,SmallMoleculeDrug,Tubulin beta-4B chain,0,0,0,0,0,0,0,0,1,1,0,0
P68371,TUBB4B,DB04910,Oxibendazole,SmallMoleculeDrug,Tubulin beta-4B chain,0,0,0,0,0,0,0,0,1,1,0,0
P68371,TUBB4B,DB03010,Patupilone,SmallMoleculeDrug,Tubulin beta-4B chain,0,0,0,0,0,0,0,0,1,1,0,0
P68371,TUBB4B,DB00518,Albendazole,SmallMoleculeDrug,Tubulin beta-4B chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9BUF5,TUBB6,DB05147,CYT997,SmallMoleculeDrug,Tubulin beta-6 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9BUF5,TUBB6,DB11638,Artenimol,SmallMoleculeDrug,Tubulin beta-6 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q3ZCM7,TUBB8,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9UJT1,TUBD1,DB00570,Vinblastine,SmallMoleculeDrug,Tubulin delta chain,0,0,0,0,0,0,0,0,0,1,0,0
Q9UJT0,TUBE1,DB00570,Vinblastine,SmallMoleculeDrug,Tubulin epsilon chain,0,0,0,0,0,0,0,0,0,1,0,0
P23258,TUBG1,DB00570,Vinblastine,SmallMoleculeDrug,Tubulin gamma-1 chain,0,0,0,0,0,0,0,0,1,1,0,0
Q9NRH3,TUBG2,,,,,0,0,0,0,0,0,0,0,0,1,0,0
Q9BSJ2,TUBGCP2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q96CW5,TUBGCP3,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9UGJ1,TUBGCP4,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q96RT8,TUBGCP5,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q96RT7,TUBGCP6,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P49411,TUFM,DB04315,Guanosine-5'-Diphosphate,SmallMoleculeDrug,"Elongation factor Tu, mitochondrial",0,0,0,0,0,0,0,0,1,1,0,0
P49411,TUFM,DB01593,Zinc,SmallMoleculeDrug,"Elongation factor Tu, mitochondrial",0,0,0,0,0,0,0,0,1,1,0,0
Q9NNX1,TUFT1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
O00294,TULP1,,,,,0,0,0,0,0,0,0,0,1,0,0,0
O00295,TULP2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
O75386,TULP3,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9NRJ4,TULP4,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q2TAM9,TUSC1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
O75896,TUSC2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q13454,TUSC3,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9H6E5,TUT1,,,,,0,0,0,0,0,1,0,0,1,1,0,0
Q5TAX3,TUT4,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q5VYS8,TUT7,,,,,0,0,0,0,0,0,0,0,1,1,0,0
A6NH52,TVP23A,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9NYZ1,TVP23B,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q96ET8,TVP23C,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q12792,TWF1,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q6IBS0,TWF2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q15672,TWIST1,,,,,1,0,1,0,0,0,0,0,1,0,0,0
Q8WVJ9,TWIST2,,,,,1,0,1,0,0,0,0,0,1,0,0,0
Q3B726,TWISTNB,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q96RR1,TWNK,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9GZX9,TWSG1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P42681,TXK,DB12010,Fostamatinib,SmallMoleculeDrug,Tyrosine-protein kinase TXK,1,0,1,1,0,0,0,0,1,1,0,0
P40222,TXLNA,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q8N3L3,TXLNB,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9NUQ3,TXLNG,,,,,1,0,0,0,0,0,0,0,0,0,0,0
Q9BZA5,TXLNGY,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P10599,TXN,DB12695,Phenethyl Isothiocyanate,SmallMoleculeDrug,Thioredoxin,1,0,0,0,0,0,0,0,0,1,0,0
Q99757,TXN2,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q6PKC3,TXNDC11,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O95881,TXNDC12,DB00143,Glutathione,SmallMoleculeDrug,Thioredoxin domain-containing protein 12,0,0,0,0,0,0,0,0,1,1,0,0
Q96J42,TXNDC15,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9P2K2,TXNDC16,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9BRA2,TXNDC17,,,,,0,0,0,0,0,0,0,0,0,1,0,0
Q86VQ3,TXNDC2,,,,,0,0,0,0,0,0,0,0,0,1,0,0
Q8NBS9,TXNDC5,,,,,0,0,0,0,0,0,0,0,0,1,0,0
Q6A555,TXNDC8,,,,,0,0,0,0,0,0,0,0,0,0,0,0
O14530,TXNDC9,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9H3M7,TXNIP,,,,,1,0,0,0,0,0,0,0,0,0,0,0
O43396,TXNL1,,,,,0,0,0,0,0,0,0,0,0,1,0,0
P83876,TXNL4A,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9NX01,TXNL4B,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q16881,TXNRD1,DB05448,PX-12,SmallMoleculeDrug,"Thioredoxin reductase 1, cytoplasmic",0,0,0,0,0,0,0,0,1,1,0,0
Q16881,TXNRD1,DB04106,Fotemustine,SmallMoleculeDrug,"Thioredoxin reductase 1, cytoplasmic",0,0,0,0,0,0,0,0,1,1,0,0
Q16881,TXNRD1,DB05428,motexafin gadolinium,SmallMoleculeDrug,"Thioredoxin reductase 1, cytoplasmic",0,0,0,0,0,0,0,0,1,1,0,0
Q16881,TXNRD1,DB03566,Spermidine,SmallMoleculeDrug,"Thioredoxin reductase 1, cytoplasmic",0,0,0,0,0,0,0,0,1,1,0,0
Q16881,TXNRD1,DB02338,Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate,SmallMoleculeDrug,"Thioredoxin reductase 1, cytoplasmic",0,0,0,0,0,0,0,0,1,1,0,0
Q16881,TXNRD1,DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,"Thioredoxin reductase 1, cytoplasmic",0,0,0,0,0,0,0,0,1,1,0,0
Q16881,TXNRD1,DB01169,Arsenic trioxide,SmallMoleculeDrug,"Thioredoxin reductase 1, cytoplasmic",0,0,0,0,0,0,0,0,1,1,0,0
Q9NNW7,TXNRD2,DB05428,motexafin gadolinium,SmallMoleculeDrug,"Thioredoxin reductase 2, mitochondrial",0,0,0,0,0,0,0,0,1,1,0,0
Q86VQ6,TXNRD3,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q6F5E7,TXNRD3NB,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P29597,TYK2,DB04716,"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",SmallMoleculeDrug,Non-receptor tyrosine-protein kinase TYK2,0,0,0,1,0,0,0,0,1,1,0,0
P29597,TYK2,DB08895,Tofacitinib,SmallMoleculeDrug,Non-receptor tyrosine-protein kinase TYK2,0,0,0,1,0,0,0,0,1,1,0,0
P29597,TYK2,DB12010,Fostamatinib,SmallMoleculeDrug,Non-receptor tyrosine-protein kinase TYK2,0,0,0,1,0,0,0,0,1,1,0,0
P19971,TYMP,DB09343,Tipiracil,SmallMoleculeDrug,Thymidine phosphorylase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB08478,N-[2-chloro-5-(trifluoromethyl)phenyl]imidodicarbonimidic diamide,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB00322,Floxuridine,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB05116,Thymectacin,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB01643,Thymidine-5'-Phosphate,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB01101,Capecitabine,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB06813,Pralatrexate,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB03800,2'-deoxyuridylic acid,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB00440,Trimethoprim,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB09327,Tegafur-uracil,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB05457,OSI-7904L,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB03541,"10-Propargyl-5,8-Dideazafolic Acid",SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB09256,Tegafur,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB00441,Gemcitabine,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB07577,"6-ETHYL-5-PHENYLPYRIMIDINE-2,4-DIAMINE",SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB00642,Pemetrexed,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB05308,ANX-510,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB08479,"N-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide",SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB08734,"6,6-DIMETHYL-1-[3-(2,4,5-TRICHLOROPHENOXY)PROPOXY]-1,6-DIHYDRO-1,3,5-TRIAZINE-2,4-DIAMINE",SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB00432,Trifluridine,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB00544,Fluorouracil,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB04530,"S,S-(2-Hydroxyethyl)Thiocysteine",SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
P04818,TYMS,DB00293,Raltitrexed,SmallMoleculeDrug,Thymidylate synthase,0,0,0,0,0,0,0,0,1,1,0,0
Q8TAI1,TYMSOS,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P14679,TYR,DB00600,Monobenzone,SmallMoleculeDrug,Tyrosinase,0,1,0,0,0,0,0,0,1,1,0,0
P14679,TYR,DB11217,Arbutin,SmallMoleculeDrug,Tyrosinase,0,1,0,0,0,0,0,0,1,1,0,0
P14679,TYR,DB09526,Hydroquinone,SmallMoleculeDrug,Tyrosinase,0,1,0,0,0,0,0,0,1,1,0,0
P14679,TYR,DB00548,Azelaic Acid,SmallMoleculeDrug,Tyrosinase,0,1,0,0,0,0,0,0,1,1,0,0
P14679,TYR,DB01055,Mimosine,SmallMoleculeDrug,Tyrosinase,0,1,0,0,0,0,0,0,1,1,0,0
P14679,TYR,DB00157,NADH,SmallMoleculeDrug,Tyrosinase,0,1,0,0,0,0,0,0,1,1,0,0
P14679,TYR,DB11254,Hexylresorcinol,SmallMoleculeDrug,Tyrosinase,0,1,0,0,0,0,0,0,1,1,0,0
Q06418,TYRO3,DB12010,Fostamatinib,SmallMoleculeDrug,Tyrosine-protein kinase receptor TYRO3,0,1,0,1,0,0,0,0,1,1,0,0
O43914,TYROBP,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P17643,TYRP1,,,,,0,1,0,0,0,0,0,0,1,1,0,0
Q2T9J0,TYSND1,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9NV66,TYW1,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q6NUM6,TYW1B,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q6IPR3,TYW3,,,,,0,0,0,0,0,0,0,0,1,1,0,0
A2RUC4,TYW5,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q01081,U2AF1,,,,,0,0,0,0,0,1,0,0,1,0,1,0
Q8WU68,U2AF1L4,,,,,0,0,0,0,0,1,0,0,0,0,0,0
P0DN76,U2AF1L5,,,,,0,0,0,0,0,1,0,0,0,0,0,0
P26368,U2AF2,,,,,0,0,0,0,0,1,0,0,0,0,0,0
O15042,U2SURP,,,,,0,0,0,0,0,1,0,0,0,0,0,0
Q9BZF9,UACA,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q16222,UAP1,DB03397,Uridine-Diphosphate-N-Acetylglucosamine,SmallMoleculeDrug,UDP-N-acetylhexosamine pyrophosphorylase,0,0,0,0,0,0,0,0,1,1,0,0
Q16222,UAP1,DB02196,Uridine-Diphosphate-N-Acetylgalactosamine,SmallMoleculeDrug,UDP-N-acetylhexosamine pyrophosphorylase,0,0,0,0,0,0,0,0,1,1,0,0
Q3KQV9,UAP1L1,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P22314,UBA1,DB04119,Hexatantalum Dodecabromide,SmallMoleculeDrug,Ubiquitin-like modifier-activating enzyme 1,0,0,0,0,0,0,0,0,1,0,0,0
P22314,UBA1,DB04216,Quercetin,SmallMoleculeDrug,Ubiquitin-like modifier-activating enzyme 1,0,0,0,0,0,0,0,0,1,0,0,0
Q9UBT2,UBA2,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q8TBC4,UBA3,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9GZZ9,UBA5,,,,,0,0,0,0,0,0,0,0,1,0,0,0
P62987,UBA52,,,,,0,0,0,0,0,0,0,0,0,0,0,0
A0AVT1,UBA6,,,,,0,0,0,0,0,0,0,0,1,0,0,0
P41226,UBA7,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9BSL1,UBAC1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q8NBM4,UBAC2,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8TB05,UBALD1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q8IYN6,UBALD2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9NZ09,UBAP1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
F5GYI3,UBAP1L,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q5T6F2,UBAP2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q14157,UBAP2L,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P57075,UBASH3A,,,,,0,0,0,0,0,0,0,0,0,1,0,0
Q8TF42,UBASH3B,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P0CG47,UBB,DB02542,(4s)-5-Fluoro-L-Leucine,SmallMoleculeDrug,Polyubiquitin-B,0,0,0,0,0,0,0,0,0,0,0,0
P0CG48,UBC,DB04464,N-Formylmethionine,SmallMoleculeDrug,Polyubiquitin-C,0,0,0,0,0,0,0,0,0,0,0,0
O15205,UBD,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P49459,UBE2A,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P63146,UBE2B,,,,,0,0,0,0,0,0,0,0,1,1,0,0
O00762,UBE2C,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P51668,UBE2D1,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P62837,UBE2D2,DB02418,"(R,R)-2,3-Butanediol",SmallMoleculeDrug,Ubiquitin-conjugating enzyme E2 D2,0,0,0,0,0,0,0,0,1,1,0,0
P61077,UBE2D3,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9Y2X8,UBE2D4,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q8IWF7,UBE2DNL,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P51965,UBE2E1,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q96LR5,UBE2E2,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q969T4,UBE2E3,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q969M7,UBE2F,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P62253,UBE2G1,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P60604,UBE2G2,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P62256,UBE2H,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P63279,UBE2I,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9Y385,UBE2J1,,,,,0,1,0,0,0,0,0,0,1,0,0,0
Q8N2K1,UBE2J2,,,,,0,1,0,0,0,0,0,0,1,0,0,0
P61086,UBE2K,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P68036,UBE2L3,,,,,1,0,0,0,0,0,0,0,1,1,0,0
A0A1B0GUS4,UBE2L5,,,,,0,0,0,0,0,0,0,0,1,1,0,0
O14933,UBE2L6,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P61081,UBE2M,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P61088,UBE2N,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q5JXB2,UBE2NL,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9C0C9,UBE2O,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q7Z7E8,UBE2Q1,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q8WVN8,UBE2Q2,,,,,0,0,0,0,0,0,0,0,1,1,0,0
H0YL09,UBE2Q2L,,,,,0,0,0,0,0,0,0,0,0,0,0,0
A1L167,UBE2QL1,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q712K3,UBE2R2,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q16763,UBE2S,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9NPD8,UBE2T,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q5VVX9,UBE2U,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q13404,UBE2V1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q15819,UBE2V2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q96B02,UBE2W,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9H832,UBE2Z,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q05086,UBE3A,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q7Z3V4,UBE3B,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q15386,UBE3C,,,,,0,0,0,0,0,0,0,0,1,1,0,0
